Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
10-19-22_10:55:04, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.005, logistic,0.18,dp,0.89, -0.01, 0.89, -0.01, 0.89, -0.02
10-19-22_11:13:48, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.005, logistic,0.24,dp,0.87, -0.08, 0.87, -0.08, 0.87, -0.08
10-19-22_11:32:39, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.005, logistic,0.3,dp,0.84, -0.16, 0.84, -0.15, 0.84, -0.15
10-19-22_11:51:34, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.005, logistic,0.36,dp,0.80, -0.24, 0.80, -0.24, 0.80, -0.24
10-19-22_12:10:26, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.01, logistic,0.0,dp,0.92, 0.14, 0.92, 0.14, 0.93, 0.14
10-19-22_12:29:16, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.01, logistic,0.06,dp,0.92, 0.11, 0.92, 0.11, 0.92, 0.10
10-19-22_12:48:07, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.01, logistic,0.12,dp,0.90, 0.04, 0.91, 0.07, 0.92, 0.06
10-19-22_13:07:00, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.01, logistic,0.18,dp,0.90, 0.02, 0.90, 0.02, 0.90, 0.02
10-19-22_13:25:56, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.01, logistic,0.24,dp,0.88, -0.05, 0.88, -0.05, 0.89, -0.04
10-19-22_13:44:35, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.01, logistic,0.3,dp,0.86, -0.09, 0.86, -0.09, 0.86, -0.12
10-19-22_14:03:17, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.01, logistic,0.36,dp,0.82, -0.22, 0.82, -0.22, 0.82, -0.21
10-19-22_14:22:23, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.05, logistic,0.0,dp,0.93, 0.14, 0.93, 0.14, 0.94, 0.14
10-19-22_14:40:58, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.05, logistic,0.06,dp,0.93, 0.11, 0.93, 0.11, 0.94, 0.11
