Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
10-20-22_00:00:05, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.05, logistic,18.0,dp,0.44, -0.96, 0.44, -0.96, 0.44, -0.87
10-20-22_00:11:05, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.05, logistic,0.18,dp,0.92, 0.06, 0.92, 0.06, 0.93, 0.06
10-20-22_02:03:05, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.05, logistic,0.18,dp,0.92, 0.05, 0.92, 0.06, 0.93, 0.06
10-20-22_12:16:16, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.05, logistic,0.18,dp,0.91, 0.07, 0.92, 0.07, 0.93, 0.06
10-20-22_21:45:43, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.001, logistic,0.0,dp,0.72, 0.14, 0.80, 0.18, 0.75, 0.15
10-20-22_21:54:00, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.001, logistic,0.06,dp,0.78, 0.11, 0.78, 0.11, 0.76, 0.11
10-20-22_22:02:20, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.001, logistic,0.12,dp,0.78, 0.08, 0.78, 0.08, 0.75, 0.08
10-20-22_22:10:35, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.001, logistic,0.18,dp,0.75, 0.03, 0.75, 0.03, 0.72, 0.03
10-20-22_22:18:53, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.001, logistic,0.24,dp,0.71, 0.00, 0.75, -0.03, 0.71, -0.02
10-20-22_22:27:18, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.001, logistic,0.3,dp,0.71, -0.04, 0.74, -0.09, 0.69, -0.06
10-20-22_22:35:36, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.001, logistic,0.36,dp,0.70, -0.12, 0.73, -0.17, 0.68, -0.10
10-20-22_22:44:03, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.005, logistic,0.0,dp,0.92, 0.14, 0.92, 0.14, 0.92, 0.14
10-20-22_22:52:31, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.005, logistic,0.06,dp,0.92, 0.11, 0.92, 0.11, 0.92, 0.11
10-20-22_23:01:02, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.005, logistic,0.12,dp,0.92, 0.07, 0.92, 0.07, 0.92, 0.08
10-20-22_23:09:31, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.005, logistic,0.18,dp,0.91, 0.05, 0.91, 0.06, 0.91, 0.04
10-20-22_23:17:55, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.005, logistic,0.24,dp,0.89, 0.00, 0.89, 0.00, 0.89, -0.01
10-20-22_23:26:19, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.005, logistic,0.3,dp,0.87, -0.08, 0.87, -0.08, 0.87, -0.07
10-20-22_23:34:43, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.005, logistic,0.36,dp,0.84, -0.14, 0.84, -0.14, 0.83, -0.18
10-20-22_23:43:07, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.05, logistic,0.0,dp,0.93, 0.15, 0.93, 0.15, 0.94, 0.14
10-20-22_23:51:27, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.05, logistic,0.06,dp,0.92, 0.12, 0.92, 0.12, 0.94, 0.12
10-20-22_23:59:53, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.05, logistic,0.12,dp,0.93, 0.09, 0.93, 0.09, 0.94, 0.09
10-21-22_00:08:25, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.05, logistic,0.18,dp,0.92, 0.06, 0.92, 0.06, 0.93, 0.06
10-21-22_00:16:52, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.05, logistic,0.24,dp,0.91, 0.03, 0.91, 0.03, 0.92, 0.03
10-21-22_00:25:25, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.05, logistic,0.3,dp,0.88, -0.06, 0.89, -0.03, 0.90, -0.03
10-21-22_00:33:52, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.05, logistic,0.36,dp,0.86, -0.14, 0.86, -0.12, 0.86, -0.14
10-21-22_00:42:18, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.1, logistic,0.0,dp,0.92, 0.13, 0.92, 0.13, 0.94, 0.14
